row_id,stat_rec,year,hat,pearson_resid,cooks_approx,flag_cooks_extreme,flag_hat,flag_any
1327,39F7,1988,0.002365461457946709,-1.2248670200765395,4.457186632724347e-4,FALSE,TRUE,TRUE
5471,42E8,2000,0.00350778820312872,0.9985994256999005,4.4032990602854846e-4,FALSE,TRUE,TRUE
1437,39E8,1988,0.004121065497049308,-0.9204401105212504,4.400454246150432e-4,FALSE,TRUE,TRUE
10277,37F8,2015,0.0023631432258360246,-1.2170887992112984,4.396424483871885e-4,FALSE,TRUE,TRUE
889,42F4,1987,0.0023957728906835547,-1.2049745120341497,4.3691285147086253e-4,FALSE,TRUE,TRUE
1414,39F7,1988,0.002365461457946709,-1.1985998977935344,4.2680687799228544e-4,FALSE,TRUE,TRUE
1458,42F4,1988,0.002951923843914545,1.0719170513811411,4.2648653210884853e-4,FALSE,TRUE,TRUE
467,41E9,1986,0.003448274869463531,-0.9787743151893005,4.1579314767564046e-4,FALSE,TRUE,TRUE
13,42F2,1985,0.0032526703164925267,-1.0074074420508932,4.1532704038261327e-4,FALSE,TRUE,TRUE
1163,38F8,1987,0.002401423932853586,-1.1636313633330087,4.0841157573176e-4,FALSE,TRUE,TRUE
7678,48F2,2007,0.002640257879708091,1.1035449026489952,4.040477663142391e-4,FALSE,TRUE,TRUE
7606,41E9,2006,0.004143551456775786,0.8603323349231713,3.865643157955988e-4,FALSE,TRUE,TRUE
9293,47E7,2012,0.004312064196903362,-0.8385959066843188,3.8234394531185364e-4,FALSE,TRUE,TRUE
10376,41E9,2015,0.002831539330000475,1.0269275631197046,3.753834876973688e-4,FALSE,TRUE,TRUE
7500,41E9,2006,0.004143551456775786,-0.8463315238853732,3.740850091757296e-4,FALSE,TRUE,TRUE
8949,46E7,2011,0.002600987035238267,-1.0637027533525665,3.697863696857608e-4,FALSE,TRUE,TRUE
1413,39F7,1988,0.002365461457946709,-1.0993876713031145,3.590745803904223e-4,FALSE,TRUE,TRUE
469,41E7,1986,0.0031105775414844283,-0.9554372637193493,3.571588535554529e-4,FALSE,TRUE,TRUE
7173,47E8,2005,0.002303462466998978,1.0921128330122882,3.4500806222836515e-4,FALSE,TRUE,TRUE
642,45F0,1986,0.004087593703268597,0.8173177074228671,3.441258251340204e-4,FALSE,TRUE,TRUE
9292,46E7,2012,0.0044414897703176385,-0.7831170419939418,3.435250812772909e-4,FALSE,TRUE,TRUE
