stat_rec,comparison,decade_from,decade_to,value_from,value_to,abs_change,pct_change
37F8,decade3_minus_decade2,1995-2004,2005-2015,99834.7,95493.45454545454,-4341.245454545453,-4.348433414980415
38E8,decade3_minus_decade2,1995-2004,2005-2015,28084.2,29610,1525.7999999999993,5.43294806332386
38E9,decade3_minus_decade2,1995-2004,2005-2015,29262.9,11153.727272727272,-18109.17272727273,-61.884409020543856
38F0,decade3_minus_decade2,1995-2004,2005-2015,13618.3,1798.3636363636363,-11819.936363636363,-86.79450712376995
38F1,decade3_minus_decade2,1995-2004,2005-2015,20537.9,6510.909090909091,-14026.99090909091,-68.2980777445158
38F2,decade3_minus_decade2,1995-2004,2005-2015,12248.1,2772,-9476.1,-77.36791828936732
38F3,decade3_minus_decade2,1995-2004,2005-2015,12040.8,2901.818181818182,-9138.981818181817,-75.90012140540345
38F4,decade3_minus_decade2,1995-2004,2005-2015,19943.3,5263.818181818182,-14679.481818181817,-73.6060823343269
38F5,decade3_minus_decade2,1995-2004,2005-2015,13879.7,6540.181818181818,-7339.518181818183,-52.879515996874446
38F6,decade3_minus_decade2,1995-2004,2005-2015,26238.7,10736.727272727272,-15501.972727272729,-59.08056697653744
38F7,decade3_minus_decade2,1995-2004,2005-2015,20769.6,15897.545454545454,-4872.0545454545445,-23.457623379624764
38F8,decade3_minus_decade2,1995-2004,2005-2015,63421.3,50786.09090909091,-12635.209090909091,-19.92265861927947
39E8,decade3_minus_decade2,1995-2004,2005-2015,33611.3,24833.545454545456,-8777.754545454547,-26.115486593659117
39E9,decade3_minus_decade2,1995-2004,2005-2015,26953.2,12670.545454545454,-14282.654545454547,-52.99057086154722
39F0,decade3_minus_decade2,1995-2004,2005-2015,6248.8,2190,-4058.8,-64.95327102803738
39F1,decade3_minus_decade2,1995-2004,2005-2015,22665.6,11078,-11587.599999999999,-51.12417054920231
39F2,decade3_minus_decade2,1995-2004,2005-2015,10227.9,2370.5454545454545,-7857.354545454546,-76.82275487103459
39F3,decade3_minus_decade2,1995-2004,2005-2015,17966.7,4687.272727272727,-13279.427272727273,-73.91133192365471
39F4,decade3_minus_decade2,1995-2004,2005-2015,18838.4,4480.545454545455,-14357.854545454546,-76.21589171826983
39F5,decade3_minus_decade2,1995-2004,2005-2015,16465.7,7598.272727272727,-8867.427272727273,-53.853934377082496
39F6,decade3_minus_decade2,1995-2004,2005-2015,52284.6,18332.363636363636,-33952.23636363636,-64.937355098129
39F7,decade3_minus_decade2,1995-2004,2005-2015,37682.4,14861.90909090909,-22820.490909090913,-60.560078203858865
39F8,decade3_minus_decade2,1995-2004,2005-2015,51606.3,49592.09090909091,-2014.2090909090912,-3.9030294574675786
40E6,decade3_minus_decade2,1995-2004,2005-2015,45.8,20,-25.799999999999997,-56.331877729257634
40E7,decade3_minus_decade2,1995-2004,2005-2015,15265.3,6497.090909090909,-8768.209090909091,-57.43882590521701
40E8,decade3_minus_decade2,1995-2004,2005-2015,6304.2,1534.4545454545455,-4769.745454545455,-75.65980543995201
40E9,decade3_minus_decade2,1995-2004,2005-2015,2767.4,1252,-1515.4,-54.758979547589796
40F0,decade3_minus_decade2,1995-2004,2005-2015,2406.1,380.1818181818182,-2025.9181818181817,-84.1992511457621
40F1,decade3_minus_decade2,1995-2004,2005-2015,3119.2,625.3636363636364,-2493.8363636363633,-79.95115297628762
40F2,decade3_minus_decade2,1995-2004,2005-2015,3562,1217.8181818181818,-2344.181818181818,-65.81083150426215
40F3,decade3_minus_decade2,1995-2004,2005-2015,6645.3,1818.2727272727273,-4827.027272727273,-72.63821456860146
40F4,decade3_minus_decade2,1995-2004,2005-2015,14881.9,5462.363636363636,-9419.536363636364,-63.295253721879355
40F5,decade3_minus_decade2,1995-2004,2005-2015,29477.6,16719.636363636364,-12757.963636363635,-43.280197968503664
40F6,decade3_minus_decade2,1995-2004,2005-2015,23343.5,9437.181818181818,-13906.318181818182,-59.572549882486264
40F7,decade3_minus_decade2,1995-2004,2005-2015,27046.5,23304.363636363636,-3742.136363636364,-13.835935753743975
40F8,decade3_minus_decade2,1995-2004,2005-2015,17857.8,18614.272727272728,756.4727272727287,4.236091384564329
41E6,decade3_minus_decade2,1995-2004,2005-2015,15606.9,8981.6,-6625.299999999999,-42.45109534885211
41E7,decade3_minus_decade2,1995-2004,2005-2015,40463.6,24888.636363636364,-15574.963636363635,-38.49129498206693
41E8,decade3_minus_decade2,1995-2004,2005-2015,5971.5,663.1818181818182,-5308.318181818182,-88.89421722880654
41E9,decade3_minus_decade2,1995-2004,2005-2015,2690.3,346.3636363636364,-2343.9363636363637,-87.12546420980425
41F0,decade3_minus_decade2,1995-2004,2005-2015,3086.3,1245.6363636363637,-1840.6636363636364,-59.63981584303653
41F1,decade3_minus_decade2,1995-2004,2005-2015,2117.7,958.1818181818182,-1159.5181818181816,-54.75365641111497
41F2,decade3_minus_decade2,1995-2004,2005-2015,3067.7,1278.8181818181818,-1788.881818181818,-58.313453668279756
41F3,decade3_minus_decade2,1995-2004,2005-2015,6004.4,1839.1818181818182,-4165.218181818182,-69.36943211341986
41F4,decade3_minus_decade2,1995-2004,2005-2015,7642.6,2183.3636363636365,-5459.236363636364,-71.43166414095157
41F5,decade3_minus_decade2,1995-2004,2005-2015,28181.5,18179.272727272728,-10002.227272727272,-35.49217491165223
41F6,decade3_minus_decade2,1995-2004,2005-2015,27433.8,9487.09090909091,-17946.70909090909,-65.418239875296507
41F7,decade3_minus_decade2,1995-2004,2005-2015,32701.7,11531.727272727272,-21169.97272727273,-64.73661224729213
41F8,decade3_minus_decade2,1995-2004,2005-2015,2976.7,4151.363636363636,1174.6636363636362,39.46194229729688
42E7,decade3_minus_decade2,1995-2004,2005-2015,6319.5,2064.5454545454545,-4254.954545454546,-67.33055693416482
42E8,decade3_minus_decade2,1995-2004,2005-2015,1851.5,190.8,-1660.7,-89.6948420199838
42E9,decade3_minus_decade2,1995-2004,2005-2015,2289.2,260.72727272727275,-2028.472727272727,-88.61055072832113
42F0,decade3_minus_decade2,1995-2004,2005-2015,7023.9,3626.6363636363635,-3397.263636363636,-48.36719822838645
42F1,decade3_minus_decade2,1995-2004,2005-2015,1164.2,889.9090909090909,-274.29090909090917,-23.560462900782436
42F2,decade3_minus_decade2,1995-2004,2005-2015,2861,1594.4545454545455,-1266.5454545454545,-44.26932731721267
42F3,decade3_minus_decade2,1995-2004,2005-2015,4162.6,1455.1818181818182,-2707.4181818181823,-65.04151688411527
42F4,decade3_minus_decade2,1995-2004,2005-2015,6803.2,1753.4545454545455,-5049.745454545455,-74.22603266911828
42F5,decade3_minus_decade2,1995-2004,2005-2015,7666.4,4756.181818181818,-2910.2181818181816,-37.96068796068796
42F6,decade3_minus_decade2,1995-2004,2005-2015,27817.3,12264.09090909091,-15553.20909090909,-55.912001132062024
42F7,decade3_minus_decade2,1995-2004,2005-2015,33562,16677.727272727272,-16884.272727272728,-50.307707309673816
42F8,decade3_minus_decade2,1995-2004,2005-2015,10141.6,3760.4545454545455,-6381.145454545454,-62.92050026174819
43E7,decade3_minus_decade2,1995-2004,2005-2015,686.8,131.6,-555.1999999999999,-80.83867210250436
43E8,decade3_minus_decade2,1995-2004,2005-2015,5166.7,518.5454545454545,-4648.154545454545,-89.96370111395174
43E9,decade3_minus_decade2,1995-2004,2005-2015,4363,1057.8181818181818,-3305.181818181818,-75.7547975746463
43F0,decade3_minus_decade2,1995-2004,2005-2015,2501.8,424.45454545454544,-2077.3454545454547,-83.03403367757033
43F1,decade3_minus_decade2,1995-2004,2005-2015,995.6,369.6363636363636,-625.9636363636364,-62.87300485773768
43F2,decade3_minus_decade2,1995-2004,2005-2015,1728.9,691.6363636363636,-1037.2636363636366,-59.99558310854512
43F3,decade3_minus_decade2,1995-2004,2005-2015,3302.5,1912.2727272727273,-1390.2272727272727,-42.09620810680614
43F4,decade3_minus_decade2,1995-2004,2005-2015,8628.4,1677.7272727272727,-6950.672727272727,-80.5557545694767
43F5,decade3_minus_decade2,1995-2004,2005-2015,9251.9,3409.5454545454545,-5842.354545454546,-63.14761881834592
43F6,decade3_minus_decade2,1995-2004,2005-2015,14934.8,8978.09090909091,-5956.709090909089,-39.884759694867626
43F7,decade3_minus_decade2,1995-2004,2005-2015,46577.1,28893.81818181818,-17683.28181818182,-37.96561361308845
44E6,decade3_minus_decade2,1995-2004,2005-2015,21186.7,13901.454545454546,-7285.245454545455,-34.38593766157757
44E7,decade3_minus_decade2,1995-2004,2005-2015,17696.5,8559,-9137.5,-51.6345039979657
44E8,decade3_minus_decade2,1995-2004,2005-2015,8016.4,1544.4545454545453,-6471.945454545455,-80.73381386339821
44E9,decade3_minus_decade2,1995-2004,2005-2015,9456,3591.818181818182,-5864.181818181818,-62.015459160129204
44F0,decade3_minus_decade2,1995-2004,2005-2015,14034.5,3538.2727272727275,-10496.227272727272,-74.78875109713401
44F1,decade3_minus_decade2,1995-2004,2005-2015,2067.8,547.5454545454545,-1520.2545454545457,-73.5203861811851
44F2,decade3_minus_decade2,1995-2004,2005-2015,3235.9,766.8181818181818,-2469.0818181818186,-76.3027849495293
44F3,decade3_minus_decade2,1995-2004,2005-2015,6172.300000000001,3232.090909090909,-2940.209090909092,-47.635550619851465
44F4,decade3_minus_decade2,1995-2004,2005-2015,5627.3,3084.818181818182,-2542.481818181818,-45.18120267591595
44F5,decade3_minus_decade2,1995-2004,2005-2015,25547.2,11351.90909090909,-14195.29090909091,-55.56495783917968
44F6,decade3_minus_decade2,1995-2004,2005-2015,20176.7,13828.363636363636,-6348.336363636365,-31.463700028430637
45E6,decade3_minus_decade2,1995-2004,2005-2015,739.1,631.0909090909091,-108.0090909090909,-14.613596388728304
45E7,decade3_minus_decade2,1995-2004,2005-2015,2932.6,1654.909090909091,-1277.690909090909,-43.568536762289746
45E8,decade3_minus_decade2,1995-2004,2005-2015,15878.8,5045.909090909091,-10832.890909090907,-68.22235250202098
45E9,decade3_minus_decade2,1995-2004,2005-2015,16320.6,6852.181818181818,-9468.418181818182,-58.01513536155645
45F0,decade3_minus_decade2,1995-2004,2005-2015,39462.6,8624.727272727272,-30837.872727272726,-78.14455389982598
45F1,decade3_minus_decade2,1995-2004,2005-2015,8924.4,3667.181818181818,-5257.218181818182,-58.90836562478353
45F2,decade3_minus_decade2,1995-2004,2005-2015,3153.5,1874.6363636363635,-1278.8636363636365,-40.55378583680471
45F3,decade3_minus_decade2,1995-2004,2005-2015,7799.7,3396.6363636363635,-4403.063636363637,-56.45170501895761
45F4,decade3_minus_decade2,1995-2004,2005-2015,18484.9,7966.454545454546,-10518.445454545456,-56.902906991898554
45F5,decade3_minus_decade2,1995-2004,2005-2015,8879.4,3463.5454545454545,-5415.854545454546,-60.99347417004016
45F6,decade3_minus_decade2,1995-2004,2005-2015,207.2,150.63636363636363,-56.56363636363636,-27.2990522990523
46E6,decade3_minus_decade2,1995-2004,2005-2015,4506.5,848.9090909090909,-3657.590909090909,-81.16256316633549
46E7,decade3_minus_decade2,1995-2004,2005-2015,690.2,263.3636363636364,-426.83636363636367,-61.84241721767077
46E8,decade3_minus_decade2,1995-2004,2005-2015,7300,2415.909090909091,-4884.090909090909,-66.90535491905355
46E9,decade3_minus_decade2,1995-2004,2005-2015,13054.6,4534.363636363636,-8520.236363636364,-65.26616184054942
46F0,decade3_minus_decade2,1995-2004,2005-2015,20175.5,7266.363636363636,-12909.136363636364,-63.984220285179376
46F1,decade3_minus_decade2,1995-2004,2005-2015,5840,2022.6363636363635,-3817.3636363636365,-65.36581569115816
46F2,decade3_minus_decade2,1995-2004,2005-2015,1003.8999999999999,1131.7272727272727,127.82727272727288,12.733068306332592
46F3,decade3_minus_decade2,1995-2004,2005-2015,15551.5,6398.363636363636,-9153.136363636364,-58.8569357530551
46F4,decade3_minus_decade2,1995-2004,2005-2015,1428.3,472.3636363636364,-955.9363636363636,-66.92826182429206
46F5,decade3_minus_decade2,1995-2004,2005-2015,313.6,159.1818181818182,-154.41818181818184,-49.24049165120594
46F6,decade3_minus_decade2,1995-2004,2005-2015,27,2,-25,-92.5925925925926
47E6,decade3_minus_decade2,1995-2004,2005-2015,11911.600000000002,2041.090909090909,-9870.509090909094,-82.86467889208076
47E7,decade3_minus_decade2,1995-2004,2005-2015,955.7999999999998,138.66666666666669,-817.1333333333332,-85.49208342052033
47E8,decade3_minus_decade2,1995-2004,2005-2015,1611.6,954,-657.5999999999999,-40.804169769173484
47E9,decade3_minus_decade2,1995-2004,2005-2015,10347.7,3082.5454545454545,-7265.154545454547,-70.2103322038187
47F0,decade3_minus_decade2,1995-2004,2005-2015,10244.7,3481.6363636363635,-6763.063636363637,-66.0152433586502
47F1,decade3_minus_decade2,1995-2004,2005-2015,3086.4,1552.6363636363635,-1533.7636363636366,-49.694259861444934
47F2,decade3_minus_decade2,1995-2004,2005-2015,4811.9,1978.7272727272727,-2833.1727272727267,-58.87846229707032
47F3,decade3_minus_decade2,1995-2004,2005-2015,17833,5963.454545454545,-11869.545454545456,-66.55944291227195
47F4,decade3_minus_decade2,1995-2004,2005-2015,280,127.72727272727273,-152.27272727272725,-54.38311688311687
47F5,decade3_minus_decade2,1995-2004,2005-2015,146.2,58.25,-87.94999999999999,-60.15731874145006
47F6,decade3_minus_decade2,1995-2004,2005-2015,10,48.333333333333336,38.333333333333336,383.33333333333337
48E6,decade3_minus_decade2,1995-2004,2005-2015,7601,1347.7272727272727,-6253.272727272727,-82.26907942734807
48E7,decade3_minus_decade2,1995-2004,2005-2015,4195.8,350.81818181818187,-3844.981818181818,-91.6388249721583
48E8,decade3_minus_decade2,1995-2004,2005-2015,4641.2,1107.7272727272725,-3533.4727272727273,-76.13273996536945
48E9,decade3_minus_decade2,1995-2004,2005-2015,3874.8,1830.8181818181818,-2043.9818181818184,-52.7506405022664
48F0,decade3_minus_decade2,1995-2004,2005-2015,6290.6,3052.7272727272725,-3237.872727272728,-51.47160409615502
48F1,decade3_minus_decade2,1995-2004,2005-2015,1518,1053.8181818181818,-464.18181818181824,-30.57851239669422
48F2,decade3_minus_decade2,1995-2004,2005-2015,1533,777.1818181818182,-755.8181818181818,-49.303208207317795
48F3,decade3_minus_decade2,1995-2004,2005-2015,18627.3,4980.727272727273,-13646.572727272727,-73.26114212619504
48F4,decade3_minus_decade2,1995-2004,2005-2015,1190.1,731.4,-458.69999999999993,-38.54297958154777
48F5,decade3_minus_decade2,1995-2004,2005-2015,154.6,60,-94.6,-61.190168175937906
49E6,decade3_minus_decade2,1995-2004,2005-2015,9122.8,2437.909090909091,-6684.890909090908,-73.27674517791587
49E7,decade3_minus_decade2,1995-2004,2005-2015,7606.800000000001,1664.6363636363635,-5942.163636363637,-78.11646995272173
49E8,decade3_minus_decade2,1995-2004,2005-2015,3919.8,1482.909090909091,-2436.890909090909,-62.16875629090538
49E9,decade3_minus_decade2,1995-2004,2005-2015,9194.5,2464,-6730.5,-73.20137038446897
49F0,decade3_minus_decade2,1995-2004,2005-2015,12204.4,5405.545454545454,-6798.854545454546,-55.708224455561485
49F1,decade3_minus_decade2,1995-2004,2005-2015,4908.4,2777.5454545454545,-2130.854545454545,-43.41240619050088
49F2,decade3_minus_decade2,1995-2004,2005-2015,2527.6,1132.7272727272727,-1394.8727272727272,-55.185659411011514
49F3,decade3_minus_decade2,1995-2004,2005-2015,17472.2,5489.272727272727,-11982.927272727273,-68.58281883636447
49F4,decade3_minus_decade2,1995-2004,2005-2015,1271.4,512.9090909090909,-758.4909090909092,-59.657928983082364
49F5,decade3_minus_decade2,1995-2004,2005-2015,75,62,-13,-17.333333333333332
50E6,decade3_minus_decade2,1995-2004,2005-2015,2302.7,640.3636363636364,-1662.3363636363633,-72.19074840996932
50E7,decade3_minus_decade2,1995-2004,2005-2015,8961,3677.6363636363635,-5283.363636363636,-58.95953170810888
50E8,decade3_minus_decade2,1995-2004,2005-2015,16400.2,3357.3636363636365,-13042.836363636365,-79.52852016217098
50E9,decade3_minus_decade2,1995-2004,2005-2015,23680.2,4242.363636363636,-19437.836363636365,-82.08476433322508
50F0,decade3_minus_decade2,1995-2004,2005-2015,6780.1,2150.6363636363635,-4629.463636363636,-68.2801674955183
50F1,decade3_minus_decade2,1995-2004,2005-2015,4138.1,1634.8181818181818,-2503.2818181818184,-60.49350712118649
50F2,decade3_minus_decade2,1995-2004,2005-2015,6530.6,3142.6363636363635,-3387.963636363637,-51.87829045361279
50F3,decade3_minus_decade2,1995-2004,2005-2015,9004.7,2562.4545454545455,-6442.245454545455,-71.54314363105328
50F4,decade3_minus_decade2,1995-2004,2005-2015,3321.2,2479.714285714286,-841.485714285714,-25.336797371001868
50F5,decade3_minus_decade2,1995-2004,2005-2015,49,99.5,50.5,103.06122448979592
51E6,decade3_minus_decade2,1995-2004,2005-2015,87.875,9.363636363636363,-78.51136363636364,-89.34436829173671
51E7,decade3_minus_decade2,1995-2004,2005-2015,930.3,282.54545454545456,-647.7545454545455,-69.62856556536015
51E8,decade3_minus_decade2,1995-2004,2005-2015,12075.2,4819.090909090909,-7256.109090909092,-60.09100545671369
51E9,decade3_minus_decade2,1995-2004,2005-2015,8035.9,2713.4545454545455,-5322.445454545454,-66.23334604145714
51F0,decade3_minus_decade2,1995-2004,2005-2015,3917.5,1385.7272727272727,-2531.772727272727,-64.627255322852
51F1,decade3_minus_decade2,1995-2004,2005-2015,7196.4,2593.090909090909,-4603.309090909091,-63.96683190079888
51F2,decade3_minus_decade2,1995-2004,2005-2015,13399.5,4706.181818181818,-8693.318181818182,-64.87792963780875
51F3,decade3_minus_decade2,1995-2004,2005-2015,306,68.36363636363636,-237.63636363636363,-77.65894236482472
51F4,decade3_minus_decade2,1995-2004,2005-2015,40.5,14,-26.5,-65.4320987654321
51F5,decade3_minus_decade2,1995-2004,2005-2015,30.5,7,-23.5,-77.04918032786885
52E6,decade3_minus_decade2,1995-2004,2005-2015,190.66666666666669,15,-175.66666666666669,-92.13286713286713
52E7,decade3_minus_decade2,1995-2004,2005-2015,69.4,28.75,-40.650000000000006,-58.57348703170029
52E8,decade3_minus_decade2,1995-2004,2005-2015,998.3,316.1818181818182,-682.1181818181817,-68.32797574057716
52E9,decade3_minus_decade2,1995-2004,2005-2015,5088.9,2255.181818181818,-2833.7181818181816,-55.6842968385738
52F0,decade3_minus_decade2,1995-2004,2005-2015,5378.8,2970.909090909091,-2407.890909090909,-44.766321653359654
52F1,decade3_minus_decade2,1995-2004,2005-2015,8939.4,2418.6363636363635,-6520.763636363636,-72.9440861396026
52F2,decade3_minus_decade2,1995-2004,2005-2015,973.1,327.625,-645.475,-66.33182612270065
52F3,decade3_minus_decade2,1995-2004,2005-2015,56.7,25.6,-31.1,-54.85008818342151
52F4,decade3_minus_decade2,1995-2004,2005-2015,35.42857142857143,17,-18.42857142857143,-52.01612903225807
31F0,decade3_minus_decade1,1985-1994,2005-2015,9126.9,3612,-5514.9,-60.42467869703843
31F1,decade3_minus_decade1,1985-1994,2005-2015,89303.7,26228.272727272728,-63075.42727272727,-70.63025078773586
31F2,decade3_minus_decade1,1985-1994,2005-2015,47422.8,39177.27272727273,-8245.527272727275,-17.387263663738274
31F3,decade3_minus_decade1,1985-1994,2005-2015,17907.1,21276.363636363636,3369.2636363636375,18.815238851425622
32F0,decade3_minus_decade1,1985-1994,2005-2015,4615.8,1197.5454545454545,-3418.2545454545457,-74.05551682166788
32F1,decade3_minus_decade1,1985-1994,2005-2015,40830.8,26752.090909090908,-14078.709090909095,-34.480610448262325
32F2,decade3_minus_decade1,1985-1994,2005-2015,28849.2,30155.454545454544,1306.2545454545434,4.527870947737003
32F3,decade3_minus_decade1,1985-1994,2005-2015,26566.2,37549,10982.8,41.34125317132296
32F4,decade3_minus_decade1,1985-1994,2005-2015,66.8,1164.909090909091,1098.109090909091,1643.8758845944478
33F1,decade3_minus_decade1,1985-1994,2005-2015,11211.1,5771.909090909091,-5439.190909090909,-48.51612160350821
33F2,decade3_minus_decade1,1985-1994,2005-2015,24693.7,20846.18181818182,-3847.518181818181,-15.580970781285028
33F3,decade3_minus_decade1,1985-1994,2005-2015,35469.6,25954,-9515.599999999999,-26.82748043394907
33F4,decade3_minus_decade1,1985-1994,2005-2015,17116.8,20674.363636363636,3557.5636363636368,20.7840462958242
33F5,decade3_minus_decade1,1985-1994,2005-2015,52.77777777777778,8.5,-44.27777777777778,-83.89473684210527
34F0,decade3_minus_decade1,1985-1994,2005-2015,19203.9,8938.454545454546,-10265.445454545456,-53.455003694798734
34F1,decade3_minus_decade1,1985-1994,2005-2015,3643.4,560.1818181818181,-3083.218181818182,-84.62475110660873
34F2,decade3_minus_decade1,1985-1994,2005-2015,21598.9,22103.363636363636,504.4636363636346,2.3355987405082415
34F3,decade3_minus_decade1,1985-1994,2005-2015,18665.5,18392.454545454544,-273.04545454545587,-1.4628349336768685
34F4,decade3_minus_decade1,1985-1994,2005-2015,19793.4,26879.18181818182,7085.781818181818,35.798709762758385
34F5,decade3_minus_decade1,1985-1994,2005-2015,180.2,888.1111111111111,707.911111111111,392.84745344678754
35F0,decade3_minus_decade1,1985-1994,2005-2015,8294,7025.636363636364,-1268.363636363636,-15.292544446149458
35F1,decade3_minus_decade1,1985-1994,2005-2015,5450.4,2354.5454545454545,-3095.854545454545,-56.80050171463646
35F2,decade3_minus_decade1,1985-1994,2005-2015,18139.7,12032.727272727272,-6106.972727272729,-33.66633807214413
35F3,decade3_minus_decade1,1985-1994,2005-2015,24955.9,14973.636363636364,-9982.263636363637,-39.99961386431119
35F4,decade3_minus_decade1,1985-1994,2005-2015,25565.7,26377.545454545456,811.8454545454551,3.175526015503018
35F5,decade3_minus_decade1,1985-1994,2005-2015,6691.1,36526.36363636364,29835.26363636364,445.89475028565766
35F6,decade3_minus_decade1,1985-1994,2005-2015,207.6,6273.818181818182,6066.218181818182,2922.0704151339987
35F7,decade3_minus_decade1,1985-1994,2005-2015,31,343,312,1006.4516129032259
35F8,decade3_minus_decade1,1985-1994,2005-2015,13.9,650.6,636.7,4580.575539568345
36E9,decade3_minus_decade1,1985-1994,2005-2015,544.9,92.11111111111111,-452.7888888888889,-83.09577700291594
36F0,decade3_minus_decade1,1985-1994,2005-2015,9933.4,2879.2727272727275,-7054.127272727272,-71.01422748230488
36F1,decade3_minus_decade1,1985-1994,2005-2015,12680.1,3280.5454545454545,-9399.554545454546,-74.12839445630985
36F2,decade3_minus_decade1,1985-1994,2005-2015,23013.2,12250.636363636364,-10762.563636363637,-46.766914798305486
36F3,decade3_minus_decade1,1985-1994,2005-2015,16798.7,15279.90909090909,-1518.7909090909106,-9.041121688528937
36F4,decade3_minus_decade1,1985-1994,2005-2015,23563.4,21479.090909090908,-2084.3090909090934,-8.845536259237178
36F5,decade3_minus_decade1,1985-1994,2005-2015,20801.4,19339.18181818182,-1462.2181818181816,-7.029421970723997
36F6,decade3_minus_decade1,1985-1994,2005-2015,14867.6,50642.63636363636,35775.03636363636,240.62415160238615
36F7,decade3_minus_decade1,1985-1994,2005-2015,16233.9,46270.63636363636,30036.73636363636,185.02477139588368
36F8,decade3_minus_decade1,1985-1994,2005-2015,4882,47458.36363636364,42576.36363636364,872.1090462180181
37E9,decade3_minus_decade1,1985-1994,2005-2015,42072.9,6590.545454545454,-35482.354545454546,-84.33541435331186
37F0,decade3_minus_decade1,1985-1994,2005-2015,52022.8,7245.090909090909,-44777.70909090909,-86.07323921609196
37F1,decade3_minus_decade1,1985-1994,2005-2015,50133.3,9533.818181818182,-40599.48181818182,-80.98306279096293
37F2,decade3_minus_decade1,1985-1994,2005-2015,43951.7,17456.454545454544,-26495.245454545453,-60.28264084107203
37F3,decade3_minus_decade1,1985-1994,2005-2015,19994,6023.363636363636,-13970.636363636364,-69.87414406140024
37F4,decade3_minus_decade1,1985-1994,2005-2015,28703.2,14057.272727272728,-14645.927272727273,-51.025416234870235
37F5,decade3_minus_decade1,1985-1994,2005-2015,22736.9,16051.818181818182,-6685.0818181818195,-29.40190535289252
37F6,decade3_minus_decade1,1985-1994,2005-2015,31470.7,15173,-16297.7,-51.78690019605538
37F7,decade3_minus_decade1,1985-1994,2005-2015,43395.6,21853.909090909092,-21541.690909090907,-49.64026516303706
37F8,decade3_minus_decade1,1985-1994,2005-2015,28703.7,95493.45454545454,66789.75454545455,232.68691682763736
38E8,decade3_minus_decade1,1985-1994,2005-2015,32913,29610,-3303,-10.035548263604047
38E9,decade3_minus_decade1,1985-1994,2005-2015,42866.3,11153.727272727272,-31712.57272727273,-73.98019592843966
38F0,decade3_minus_decade1,1985-1994,2005-2015,23626.5,1798.3636363636363,-21828.136363636364,-92.38836206647774
38F1,decade3_minus_decade1,1985-1994,2005-2015,31088.4,6510.909090909091,-24577.49090909091,-79.0567893783241
38F2,decade3_minus_decade1,1985-1994,2005-2015,13033,2772,-10261,-78.73091383411341
38F3,decade3_minus_decade1,1985-1994,2005-2015,13829.6,2901.818181818182,-10927.781818181818,-79.01733830466404
38F4,decade3_minus_decade1,1985-1994,2005-2015,19356.1,5263.818181818182,-14092.281818181817,-72.8053782434572
38F5,decade3_minus_decade1,1985-1994,2005-2015,12084.7,6540.181818181818,-5544.518181818183,-45.8804784712751
38F6,decade3_minus_decade1,1985-1994,2005-2015,25014.5,10736.727272727272,-14277.772727272728,-57.07798567739802
38F7,decade3_minus_decade1,1985-1994,2005-2015,30219.8,15897.545454545454,-14322.254545454545,-47.39361129277674
38F8,decade3_minus_decade1,1985-1994,2005-2015,4050.5,50786.09090909091,46735.59090909091,1153.8227603775067
39E8,decade3_minus_decade1,1985-1994,2005-2015,73393,24833.545454545456,-48559.454545454544,-66.16360490163169
39E9,decade3_minus_decade1,1985-1994,2005-2015,22712.1,12670.545454545454,-10041.554545454544,-44.21235616897841
39F0,decade3_minus_decade1,1985-1994,2005-2015,17492.9,2190,-15302.900000000001,-87.48063500048592
39F1,decade3_minus_decade1,1985-1994,2005-2015,30147.6,11078,-19069.6,-63.254123047937476
39F2,decade3_minus_decade1,1985-1994,2005-2015,12762,2370.5454545454545,-10391.454545454546,-81.42496901312134
39F3,decade3_minus_decade1,1985-1994,2005-2015,19124.4,4687.272727272727,-14437.127272727274,-75.49061551069457
39F4,decade3_minus_decade1,1985-1994,2005-2015,21556.5,4480.545454545455,-17075.954545454544,-79.21487507459256
39F5,decade3_minus_decade1,1985-1994,2005-2015,19834.6,7598.272727272727,-12236.32727272727,-61.691827779371764
39F6,decade3_minus_decade1,1985-1994,2005-2015,49576.1,18332.363636363636,-31243.736363636363,-63.02177130439136
39F7,decade3_minus_decade1,1985-1994,2005-2015,53657,14861.90909090909,-38795.09090909091,-72.30201261548524
39F8,decade3_minus_decade1,1985-1994,2005-2015,17754.6,49592.09090909091,31837.490909090913,179.31967438912122
40E6,decade3_minus_decade1,1985-1994,2005-2015,55.6,20,-35.6,-64.02877697841727
40E7,decade3_minus_decade1,1985-1994,2005-2015,23114.3,6497.090909090909,-16617.20909090909,-71.89146584975141
40E8,decade3_minus_decade1,1985-1994,2005-2015,20111.7,1534.4545454545455,-18577.245454545457,-92.37033892980432
40E9,decade3_minus_decade1,1985-1994,2005-2015,4841.4,1252,-3589.3999999999996,-74.13971165365389
40F0,decade3_minus_decade1,1985-1994,2005-2015,6417.1,380.1818181818182,-6036.918181818182,-94.07548864468657
40F1,decade3_minus_decade1,1985-1994,2005-2015,6778,625.3636363636364,-6152.636363636364,-90.77362590198234
40F2,decade3_minus_decade1,1985-1994,2005-2015,7411.3,1217.8181818181818,-6193.481818181818,-83.56808951441471
40F3,decade3_minus_decade1,1985-1994,2005-2015,11901.1,1818.2727272727273,-10082.827272727272,-84.7218095195173
40F4,decade3_minus_decade1,1985-1994,2005-2015,17165.4,5462.363636363636,-11703.036363636365,-68.17805797497503
