stat_rec,random_intercept,n_hauls,unpooled_intercept,model_id,shrinkage_ratio
45E7,-0.10999231241503744,58,-0.12187933322700112,car_adjacency,0.9024689379468133
50F0,-0.030922275529033743,59,-0.04182549160161496,car_adjacency,0.7393164872649046
42F1,-0.04251273960219978,59,-0.07897917117829627,car_adjacency,0.5382778645046407
39E8,0.083874461941447,59,0.11439096920349817,car_adjacency,0.7332262548823832
49F3,-0.003210993877242923,60,0.009587570548734603,car_adjacency,-0.33491215119837836
49F2,-0.08688197490013419,60,-0.09965002685940859,car_adjacency,0.8718710635443357
48F2,-0.07680168767018758,60,-0.05877558507405552,car_adjacency,1.306693715994825
47F2,-0.17308011972597023,60,-0.20424583806148391,car_adjacency,0.8474107544549726
45E6,-0.0704772592268141,60,-0.07761011265262288,car_adjacency,0.9080937627582772
42E8,0.16744835632867858,60,0.19768322358404505,car_adjacency,0.847053954770663
42F0,-0.015585388731952855,60,-0.0624459654140356,car_adjacency,0.24958199666891245
43F0,-0.022337243346263375,60,-0.03958705993998622,car_adjacency,0.564256183210537
45F4,0.04387968046487693,61,0.06983677464741059,car_adjacency,0.628317683432763
49F1,-0.1375198828641468,61,-0.15684894294830146,car_adjacency,0.8767663987985838
44E6,-0.17832404753259534,61,-0.24860396199823384,car_adjacency,0.7173017119246966
48E9,-0.09175390210425459,61,-0.0963924390161988,car_adjacency,0.9518786228537623
40E8,0.042992255685571364,61,0.03463731412239359,car_adjacency,1.2412121659795834
38E9,0.05895826139308413,61,0.07517747409037659,car_adjacency,0.7842543541993164
47E8,-0.016909192500033234,62,-0.017798938737583595,car_adjacency,0.9500112759154788
33F1,0.17952381873362958,62,0.24216071069405418,car_adjacency,0.7413416413385074
43F7,0.06209477873685716,62,0.08403277602457539,car_adjacency,0.7389352306854357
41F2,0.08965792724641988,62,0.1048486195283546,car_adjacency,0.8551178608715335
43F5,0.018430612963722216,62,0.01119059044222385,car_adjacency,1.6469741305320786
47E9,-0.05552610574125028,63,-0.0452700990687305,car_adjacency,1.2265514519186005
31F2,-0.03341832926282221,63,-0.0598479389733592,car_adjacency,0.5583873034909037
34F2,0.05060893081002367,63,0.06116511282991647,car_adjacency,0.8274149832888126
41F6,-0.020673946934910918,63,-0.00674598591015849,car_adjacency,3.064629427075872
41F3,0.17469468414413175,63,0.21993056819186024,car_adjacency,0.7943174319985106
43F1,-0.020985898066471675,63,-0.018867266152919348,car_adjacency,1.1122914097029637
44F1,-0.0574194160124841,64,-0.0724459382481561,car_adjacency,0.7925829577332522
44E8,-0.0732030343690988,64,-0.09727340534262555,car_adjacency,0.7525493130548496
32F2,0.0222776141974899,64,0.014847976732031285,car_adjacency,1.5003804625737853
43F6,0.006029185598200905,64,-0.010865332234418943,car_adjacency,-0.5549011726582822
41F1,0.08504939212675086,64,0.1047425563751793,car_adjacency,0.8119850714938718
48F1,-0.18115793743367284,65,-0.19642701239963797,car_adjacency,0.9222659104802773
44E7,-0.11926660436153587,65,-0.14983925375183227,car_adjacency,0.7959636835823299
47F0,-0.1469635637467121,65,-0.16676756895989717,car_adjacency,0.8812478628986469
45F0,0.02596050331210509,65,0.0582929673235035,car_adjacency,0.4453453736200167
44F0,-0.04063964570526739,65,-0.05736361777826909,car_adjacency,0.7084568107673084
46F3,-0.08764471895151403,65,-0.09632396512990639,car_adjacency,0.9098952564225613
44F3,0.022683220081402347,65,0.039317803755899654,car_adjacency,0.5769198153139141
44F4,-6.763090609307635e-4,65,-0.010277213233217232,car_adjacency,0.0658066584377999
39E9,0.031391390263346745,65,0.020457371287070706,car_adjacency,1.534478199708213
42E9,0.17696595089186976,65,0.21483321424466878,car_adjacency,0.823736457670494
35F2,-0.009400856482038002,65,-4.8406629512407655e-4,car_adjacency,19.420597089141193
36F0,0.016616483211255147,65,0.019684147270520876,car_adjacency,0.8441556031304498
43E9,0.14020851181999264,65,0.19062012934522318,car_adjacency,0.7355388557420794
47F1,-0.1704064967025108,66,-0.18683354310837844,car_adjacency,0.9120765675554382
44E9,-0.054128597963457356,66,-0.07914603009195186,car_adjacency,0.683907934492365
45F2,-0.10779559946063473,66,-0.13032890778282552,car_adjacency,0.8271042955432472
40F5,-0.10148434258577047,66,-0.1270130599390328,car_adjacency,0.7990071464657547
41F5,5.805611784775417e-4,66,-0.011206615631346416,car_adjacency,-0.051805219129103866
42F3,0.011842993052961987,66,-0.013564560154414769,car_adjacency,-0.8730834555743059
44F5,0.06488147610861218,66,0.08949173077108506,car_adjacency,0.724999679295235
43F4,0.02541190779870022,67,0.022840536830132253,car_adjacency,1.1125792702549662
46E9,-0.03636027448345928,67,-0.024627826239737485,car_adjacency,1.4763899229072541
48F0,-0.18681090873709402,67,-0.21137896435904416,car_adjacency,0.8837724666858556
45F1,-0.004719962225275394,67,0.021976222260934132,car_adjacency,-0.21477586862896814
42F2,0.014857935500099784,67,0.0018333970935475456,car_adjacency,8.104046609646527
41E7,0.003145723940366581,67,-0.020354357307266563,car_adjacency,-0.15454793747005457
40E9,0.06117099384851977,67,0.049931219207336494,car_adjacency,1.2251051510380861
38F2,-0.13982350193821266,67,-0.16448073625371354,car_adjacency,0.8500904429472714
41F0,0.07652151855907695,67,0.07437971750710692,car_adjacency,1.0287954986084127
43F2,0.0013581709535057229,67,0.0063144524276302705,car_adjacency,0.21508926847920307
43F3,0.0307445991198773,67,0.03911876425045171,car_adjacency,0.7859297119673786
46F1,-0.05353349718802359,68,-0.03082112437324888,car_adjacency,1.7369092879196795
