model_id,year,year_start,year_end,phase,fp_slope,fp_slope_se,fp_slope_lo,fp_slope_hi
categorical_phase,2005,2001,2007,2001-2007,0.08851028222434604,0.007859384487468427,0.07310588862890792,0.10391467581978416
categorical_phase,2006,2001,2007,2001-2007,0.08851028222434604,0.007859384487468427,0.07310588862890792,0.10391467581978416
categorical_phase,2007,2001,2007,2001-2007,0.08851028222434604,0.007859384487468427,0.07310588862890792,0.10391467581978416
categorical_phase,2008,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2009,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2010,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2011,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2012,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2013,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2014,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
categorical_phase,2015,2008,2015,2008-2015,0.05802818921596979,0.007100767381034054,0.04411068514914304,0.07194569328279654
smooth_year_gam,1985,NA,NA,NA,0.03214397150129652,0.01838736624756818,-0.0038952663439371163,0.06818320934653016
smooth_year_gam,1986,NA,NA,NA,0.016795758549023387,0.01427055797965391,-0.011174535091098278,0.04476605218914505
smooth_year_gam,1987,NA,NA,NA,0.00187650169916442,0.01233492689666951,-0.02229995501830782,0.02605295841663666
smooth_year_gam,1988,NA,NA,NA,-0.012006653625766818,0.012186999888311628,-0.03589317340685761,0.011879866155323974
smooth_year_gam,1989,NA,NA,NA,-0.024155356514532236,0.012348384189106642,-0.048358189525181255,4.747649611678423e-5
smooth_year_gam,1990,NA,NA,NA,-0.03388134917848599,0.012143712858580862,-0.05768302638130447,-0.0100796719756675
smooth_year_gam,1991,NA,NA,NA,-0.040525920598824004,0.011879501529055581,-0.06380974359577295,-0.017242097601875065
smooth_year_gam,1992,NA,NA,NA,-0.0434273519781993,0.01192912241700446,-0.06680843191552804,-0.02004627204087056
smooth_year_gam,1993,NA,NA,NA,-0.04190986529774156,0.012116323313714216,-0.06565785899262142,-0.018161871602861694
smooth_year_gam,1994,NA,NA,NA,-0.0353673609763439,0.01207125181365878,-0.05902701453111511,-0.011707707421572691
smooth_year_gam,1995,NA,NA,NA,-0.02346726546912061,0.011770126984912374,-0.04653671435954887,-3.978165786923567e-4
smooth_year_gam,1996,NA,NA,NA,-0.006424974638862493,0.011469721728354467,-0.02890562922643725,0.01605567994871226
smooth_year_gam,1997,NA,NA,NA,0.014765658025225448,0.011268108895952492,-0.007319835410841434,0.03685115146129233
smooth_year_gam,1998,NA,NA,NA,0.03827975942646697,0.010979679903049084,0.016759586816490764,0.059799932036443175
smooth_year_gam,1999,NA,NA,NA,0.06167681052978703,0.010485745898517274,0.04112474856869318,0.08222887249088089
smooth_year_gam,2000,NA,NA,NA,0.08237693663055198,0.009961487403307117,0.06285242132007003,0.10190145194103394
smooth_year_gam,2001,NA,NA,NA,0.09827736118435379,0.009627790314560493,0.07940689216781523,0.11714783020089235
smooth_year_gam,2002,NA,NA,NA,0.10830634562317723,0.00940960347681637,0.08986352280861715,0.12674916843773731
smooth_year_gam,2003,NA,NA,NA,0.11270213496306997,0.009088011064440188,0.0948896332767672,0.13051463664937274
smooth_year_gam,2004,NA,NA,NA,0.11288050097518998,0.008694127539231655,0.09584001099829594,0.12992099095208404
smooth_year_gam,2005,NA,NA,NA,0.11089528311427879,0.00847947339890716,0.09427551525242076,0.12751505097613683
smooth_year_gam,2006,NA,NA,NA,0.10865169668359113,0.008476004588881333,0.09203872768938372,0.12526466567779854
