phase,year_start,year_end,n_hauls,fp_slope,fp_slope_lo,fp_slope_hi,baseline,baseline_residual,baseline_ratio,log_hours_iqr,hours_q25,hours_q75,delta_x_doubling,pct_ratio_change_doubling,pct_ratio_change_doubling_lo,pct_ratio_change_doubling_hi,ratio_start_pct,ratio_end_doubling_pct,ratio_end_doubling_pct_lo,ratio_end_doubling_pct_hi,pp_ratio_shift_doubling,pp_ratio_shift_doubling_lo,pp_ratio_shift_doubling_hi,pct_gap_closed_doubling,pct_gap_closed_doubling_lo,pct_gap_closed_doubling_hi,delta_x_iqr,pct_ratio_change_iqr,pct_ratio_change_iqr_lo,pct_ratio_change_iqr_hi,ratio_end_iqr_pct,ratio_end_iqr_pct_lo,ratio_end_iqr_pct_hi,pp_ratio_shift_iqr,pp_ratio_shift_iqr_lo,pp_ratio_shift_iqr_hi,pct_gap_closed_iqr,pct_gap_closed_iqr_lo,pct_gap_closed_iqr_hi
1985-1988,1985,1988,1583,-7.895518917015865e-4,-0.02846770607854561,0.02688860229514244,phase_median_residual,-1.4031655280115931,0.2458175885627873,1.1562834920924558,6610.5,21011,0.6931471805599453,-0.05471259396259143,-1.9538902389087065,1.881252596515437,24.58175885627873,24.56830953836683,24.101458269433824,25.044203833031638,-0.013449317911898295,-0.4803005868449062,0.4624449767529071,-0.017832977417594292,-0.6368493610579294,0.613173908248052,1.1562834920924558,-0.09125292102810656,-3.2380878438618144,3.1579215464767163,24.55932728328229,23.785779910946143,25.358031515704106,-0.02243157299643972,-0.7959789453325872,0.7762726594253755,-0.02974290126137103,-1.055419661426106,1.0292903250634828
1989-2000,1989,2000,3933,-0.00561130411043602,-0.02343596996915645,0.01221336174828439,phase_median_residual,-1.4532695660075543,0.2338045974735826,1.561159297045327,6292,29981,0.6931471805599453,-0.38819054723607804,-1.6113344936191543,0.8501592270324876,23.38045974735826,23.28969901271868,23.003722334682333,23.579230883223044,-0.09076073463958056,-0.376737412675926,0.19877113586478368,-0.11845638115331035,-0.4916988687659767,0.25942616623561676,1.561159297045327,-0.8721881355124861,-3.5926056466143996,1.9249939379380576,23.176538151413528,22.540492030270258,23.830532180156954,-0.20392159594473103,-0.8399677170879999,0.45007243279869547,-0.26614828968215176,-1.0962839431277274,0.5874120770167116
2001-2007,2001,2007,2447,0.08851028222434604,0.07310588862890792,0.10391467581978416,phase_median_residual,-1.3827304894767174,0.2508925574461685,2.153167172203567,2662,22933,0.6931471805599453,6.327168778094117,5.197898784582189,7.46856116884953,25.08925574461685,26.676695300746434,26.393369864027004,26.963062156712652,1.5874395561295829,1.3041141194101546,1.873806412095802,2.119107975643312,1.740890619060223,2.5013853896681164,2.153167172203567,20.994806123469225,17.04744734779151,25.0752873350222,30.356696346020524,29.366333407633167,31.380458712798088,5.267440601403672,4.277077663016316,6.291202968181237,7.031622304333399,5.709565037072731,8.398265203097552
2008-2015,2008,2015,2501,0.05802818921596979,0.04411068514914304,0.07194569328279654,phase_median_residual,-1.2746677874439012,0.2795238141190459,2.2085169869586094,1222,11131,0.6931471805599453,4.104193869070838,3.104741885158391,5.113334100583566,27.952381411904593,29.09960133607128,28.820230705499224,29.38168006256469,1.147219924166687,0.8678492935946303,1.429298650660099,1.5923079022576392,1.204549589010318,1.983824973912838,2.2085169869586094,13.673059343658212,10.232236751556357,17.221284819519056,31.774327110319994,30.8125352556687,32.76614062868698,3.8219456984154023,2.860153843764107,4.813759216782393,5.304749516102557,3.969810383485307,6.681357845154075
