hypothesis,component,model_id,phase,year_start,year_end,fp_slope,fp_slope_lo,fp_slope_hi,baseline,baseline_residual,baseline_ratio,ratio_start_pct,delta_x_doubling,pct_ratio_change_doubling,pct_ratio_change_doubling_lo,pct_ratio_change_doubling_hi,ratio_end_doubling_pct,pp_ratio_shift_doubling,pp_ratio_shift_doubling_lo,pp_ratio_shift_doubling_hi,pct_gap_change_doubling,pct_gap_change_doubling_lo,pct_gap_change_doubling_hi,gap_direction_doubling,delta_x_iqr_FP_between,pct_ratio_change_iqr,pct_ratio_change_iqr_lo,pct_ratio_change_iqr_hi,ratio_end_iqr_pct,pp_ratio_shift_iqr,pp_ratio_shift_iqr_lo,pp_ratio_shift_iqr_hi,pct_gap_change_iqr,pct_gap_change_iqr_lo,pct_gap_change_iqr_hi,gap_direction_iqr
H2,FP_between,wb_car,1985-1988,1985,1988,-0.04342120109791227,-0.07919302074918824,-0.00764938144663631,phase_median_residual,-1.4031655280115931,0.2458175885627873,24.58175885627873,0.6931471805599453,-2.964886982640058,-5.341302279999383,-0.5288115610497024,23.85293748784495,-0.7288213684337769,-1.3129860462543663,-0.12999118274135968,-0.9663727997115472,-1.740939627261091,-0.17236040083942544,widened,1.754612287758695,-7.335743750103485,-12.973111103674329,-1.3332029302380644,22.778504017313754,-1.8032548389649765,-3.1890188876623426,-0.32772472937596386,-2.3910062229223836,-4.228445054274294,-0.4345430553749402,widened
H2,FP_between,wb_car,1989-2000,1989,2000,-0.05179757653225637,-0.080193180915853493,-0.02340197214865923,phase_median_residual,-1.4532695660075543,0.2338045974735826,23.38045974735826,0.6931471805599453,-3.5266463866980624,-5.406902456802742,-1.6090158888498518,22.555913608484655,-0.8245461388736053,-1.2641586524916897,-0.3761953122211392,-1.0761564689043877,-1.6499167814415339,-0.49099134630760005,widened,1.754612287758695,-8.687697945419991,-13.125700081649539,-4.022979012857231,21.349236026257266,-2.0312237211009916,-3.0688490241490394,-0.9405909887457542,-2.651051826209516,-4.005308585812397,-1.227612415376415,widened
H2,FP_between,wb_car,2001-2007,2001,2007,0.08721008349458212,0.05697821830748392,0.11744194868168031,phase_median_residual,-1.3827304894767174,0.2508925574461685,25.08925574461685,0.6931471805599453,6.23138680843478,4.028456027164684,8.480967364318449,26.65266431742137,1.56340857280452,1.0107096352147793,2.127811591651346,2.087028487495207,1.349218520335499,2.8404624901299727,closed,1.754612287758695,16.5348150630235,10.514293768702942,22.88331815426192,29.237717782678246,4.148462038061396,2.637958053370193,5.741254214577113,5.537873210708749,3.5214682214035364,7.664126517024354,closed
H2,FP_between,wb_car,2008-2015,2008,2015,0.01331300078163078,-0.01631201281370471,0.04293801437696627,phase_median_residual,-1.2746677874439012,0.2795238141190459,27.952381411904593,0.6931471805599453,0.9270577006332381,-1.1242946025494915,3.020968954519354,28.211516116294028,0.2591347043894354,-0.3142671154980903,0.8444327645024785,0.3596714360136357,-0.4361936197985833,1.1720481274061236,closed,1.754612287758695,2.3634116598569843,-2.8215549754941227,7.8250227609939715,28.613011253401243,0.6606298414966516,-0.7886918084966887,2.1872802077213818,0.9169350138740172,-1.0946813009958474,3.0358813387383723,closed
