model_id,hypothesis_group,component,phase,year_start,year_end,fp_slope,fp_slope_se,fp_slope_lo,fp_slope_hi,statistic,p_value
wb_bym_v2,H2_spatial_between,FP_between,1985-1991,1985,1991,-0.06279668651017886,0.01591722052530937,-0.09399443873978523,-0.03159893428057249,-3.9452042779911367,7.973197707467079e-5
wb_bym_v2,H2_spatial_between,FP_between,1992-2001,1992,2001,-0.02435205480115865,0.014719158623703626,-0.05320160570361776,0.004497496101300458,-1.6544461150070275,0.09803690325866454
wb_bym_v2,H2_spatial_between,FP_between,2002-2007,2002,2007,0.08411227929452048,0.01591948533500584,0.05291008803790903,0.11531447055113192,5.283605438522779,1.266659060042222e-7
wb_bym_v2,H2_spatial_between,FP_between,2008-2015,2008,2015,0.01325573915111923,0.015114147102278873,-0.01636798916934736,0.042879467471585817,0.8770418245512884,0.3804639211691315
