record_type,perm_id,converged,phase_scheme,phase_col,phases,n_boot,n_failed,n_ok,seed,runtime_sec,n_cores,FP_between,slope_1985_1991,slope_1992_2001,slope_2002_2007,slope_2008_2015
permutation,151,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01960423293028566,0.01960423293028566,0.008515522555607048,0.011043323648808232,0.015405976044956981
permutation,152,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006801871529176708,-0.006801871529176708,-0.016496553087288736,0.015724021280762723,0.023576152455960907
permutation,153,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015473227547308935,0.015473227547308935,-0.0033549163598660583,0.020868173311999656,0.01332094268404224
permutation,154,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01749049930406748,0.01749049930406748,0.02931507749638116,0.02430018204817045,0.019824765744565945
permutation,155,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01845946657671628,0.01845946657671628,0.015976964471824933,0.005793737278049152,0.019626716727409527
permutation,156,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009758480703422223,-0.009758480703422223,-0.002034165388021222,0.019896591087147367,0.008540757041822063
permutation,157,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00870203254700753,-0.00870203254700753,0.0013600841555824385,-0.001159000750990469,0.011923281337199018
permutation,158,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012986489788474038,-0.012986489788474038,-0.01303892348217261,-0.004773915953009838,-0.013932932040648447
permutation,159,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029709124967654756,0.0029709124967654756,1.1131751401604077e-4,0.013600202683920294,0.016874250683870873
permutation,160,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00847793580743847,-0.00847793580743847,0.007205668835473182,0.01662942573377473,0.008775011396958226
permutation,161,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007226104053225582,-0.007226104053225582,-0.018533326730273695,0.010859313933040793,0.001224689663116803
permutation,162,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014837426805880174,-0.014837426805880174,-0.007886384254410772,0.03570023411752869,0.011645656503590276
permutation,163,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005429928810816853,-0.005429928810816853,-0.0025245349305708306,0.0029976055903041567,0.01543396215411665
permutation,164,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.986377275767767e-4,4.986377275767767e-4,5.436850911627383e-4,0.010548454269714779,-9.244818355488484e-4
permutation,165,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005445368558326779,0.005445368558326779,0.01322009453904553,0.031515311206299475,0.024204919070771096
permutation,166,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005511024715756937,0.005511024715756937,0.021060339430032608,0.013141392018317736,0.017361671306099894
permutation,167,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014020604305895207,0.014020604305895207,-0.004591768733243774,-0.025436502475145787,-0.02572105321318009
permutation,168,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014926737641328385,0.014926737641328385,0.019221372081693937,0.002781659979616536,0.014736914829939543
permutation,169,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01734870370499792,-0.01734870370499792,-0.006911358365983273,-0.007940586225571516,-0.01789225533148357
permutation,170,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009583594478573862,-0.009583594478573862,-0.001735895707576941,-0.012572293764790549,-0.004712347011314197
permutation,171,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056906961056777,0.0056906961056777,-0.008846238704694118,-8.053322834802989e-4,-0.0029055245694643546
permutation,172,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065721612443081015,0.0065721612443081015,-0.028081945942285892,-0.027643817788262692,-0.026870075318009
permutation,173,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0026494480312414435,-0.0026494480312414435,0.002035620725394553,0.006078026009564927,0.003379709843998487
permutation,174,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011649429481929253,-0.011649429481929253,0.004462460323128258,0.008578138033663588,-0.01726192759316236
permutation,175,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010743146725627983,0.010743146725627983,0.01982551594320939,0.04265129199652108,0.019452343917305482
permutation,176,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018808090357516256,-0.018808090357516256,-0.028450308646413704,-0.04881999155769523,-0.04078425424383527
permutation,177,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011198981447747874,-0.011198981447747874,-0.022784212724573424,-0.016161314266294517,-0.025695570415069917
permutation,178,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009593958615292376,-0.009593958615292376,-0.00284667525092202,-0.0017378228442370518,-0.0022956031722546136
permutation,179,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009373453114576226,-0.009373453114576226,0.013191446432156284,-0.003228018811335941,0.002723508172795255
permutation,180,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010655401654862265,0.010655401654862265,0.005532875224200359,0.02179240184520903,0.014086481753712049
permutation,181,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023030609357659854,-0.023030609357659854,-0.0056722351539467315,-0.03400525442609417,-0.014476635497145276
permutation,182,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49093988298825e-4,6.49093988298825e-4,-0.0051540670956595255,-6.915980444596151e-4,-0.020657713381121278
permutation,183,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.028062058886895006,-0.028062058886895006,-0.013981937559779589,0.008587908160036014,0.010043009641726285
permutation,184,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006968009771237648,-0.006968009771237648,-0.007123876601816245,-0.025585879884501606,-0.020017932976452702
permutation,185,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01180708164557014,0.01180708164557014,-0.013974210494807533,-0.030742899459204654,-0.02446596942240199
permutation,186,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012966332137742875,0.012966332137742875,0.035901234413508426,0.03211009058882344,0.02040561073250556
permutation,187,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016583943421622678,0.016583943421622678,0.020494630414055623,-0.02191333556850244,0.0013609810097346773
permutation,188,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013882973216930307,0.013882973216930307,0.012574956331530336,-0.017121419544530204,0.0201927793376499
permutation,189,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003979593527987172,-0.003979593527987172,0.009645399003985238,0.03785093284354925,0.02472798324579876
permutation,190,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004736180316961496,-0.004736180316961496,7.657507344275734e-4,0.008448963595217067,0.0025364684055805744
permutation,191,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022654868783672847,0.022654868783672847,0.005889896353716242,1.601636309075949e-4,-0.014625957788312941
permutation,192,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023642460786496095,-0.023642460786496095,-0.006934723931133608,0.013258324632979102,0.005084721275478321
permutation,193,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01150697614081849,-0.01150697614081849,-0.001204445178620537,0.003464208437588656,-0.00740971165118321
permutation,194,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002392750968095301,0.002392750968095301,0.0051482296392768735,-0.010224851459110762,-0.019214091176886647
permutation,195,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0036259616888492585,-0.0036259616888492585,0.008607767252792446,0.029189293676875692,0.014555525928820388
