hypothesis,component,model_id,phase,year_start,year_end,fp_slope,fp_slope_lo,fp_slope_hi,baseline,baseline_residual,baseline_ratio,ratio_start_pct,doubling_convention,doubling_note,delta_x_iqr_FP_within,pct_ratio_change_iqr,pct_ratio_change_iqr_lo,pct_ratio_change_iqr_hi,ratio_end_iqr_pct,pp_ratio_shift_iqr,pp_ratio_shift_iqr_lo,pp_ratio_shift_iqr_hi,pct_gap_change_iqr,pct_gap_change_iqr_lo,pct_gap_change_iqr_hi,gap_direction_iqr
H3,FP_within,wb_primary_v2,1985-1991,1985,1991,0.02687809293344614,-0.0022166827376044196,0.0559728686044967,phase_median_residual,-1.402952576463253,0.2458699413729891,24.58699413729891,not_applicable,FP_within is a mean-zero within-rectangle deviation (can be negative); doubling of fishing hours is not a meaningful <ce><94>x on this scale.,0.9674984843938521,2.634558156809641,-0.21423390978289047,5.564680623084062,25.234752796857425,0.6477586595585144,-0.052673678838424665,1.3681876985570858,0.8589482041570439,-0.06984694249466859,1.8142596000589553,closed
H3,FP_within,wb_primary_v2,1992-2001,1992,2001,0.043721171580476365,0.010001380618688771,0.07744096254226396,phase_median_residual,-1.4799413487891684,0.2276510400014078,22.76510400014078,not_applicable,FP_within is a mean-zero within-rectangle deviation (can be negative); doubling of fishing hours is not a meaningful <ce><94>x on this scale.,0.4756944582078053,2.1015702942148495,0.4768936689203862,3.7525173787203325,23.243528663254853,0.4784246631140743,0.10856533969981208,0.854264483889039,0.6194410660110765,0.1405651400113291,1.1060602501369206,closed
H3,FP_within,wb_primary_v2,2002-2007,2002,2007,-0.0017742979191749317,-0.03595775719952059,0.032409161361170724,phase_median_residual,-1.363010488347589,0.2558892645724579,25.58892645724579,not_applicable,FP_within is a mean-zero within-rectangle deviation (can be negative); doubling of fishing hours is not a meaningful <ce><94>x on this scale.,0.7933528458534784,-0.14066540370288871,-2.8124130550721382,2.6045302644037482,25.55293169054147,-0.035994766704322556,-0.7196663083363891,0.6664713339149864,-0.04837286305733336,-0.9671494766473171,0.8956614952370527,widened
H3,FP_within,wb_primary_v2,2008-2015,2008,2015,0.05766254182440866,0.033700775586624696,0.08162430806219262,phase_median_residual,-1.2746677874439012,0.2795238141190459,27.952381411904593,not_applicable,FP_within is a mean-zero within-rectangle deviation (can be negative); doubling of fishing hours is not a meaningful <ce><94>x on this scale.,0.8895122255917514,5.262972792158194,3.0431093333460613,7.5306588934318075,29.423507640373415,1.471126228468822,0.8506215276381568,2.1049984967215716,2.0418804358814704,1.1806379507159748,2.921676716000964,closed
