stat_rec,random_intercept,n_hauls,unpooled_intercept,model_id,shrinkage_ratio
44E6,-0.22892920029801447,61,-0.2484966924610086,wb_primary,0.9212565287320094
45F4,0.009341195777462214,61,0.016905911322313935,wb_primary,0.5525402091239452
48E9,-0.22949449132661257,61,-0.251200733916643,wb_primary,0.9135900510655621
49F1,-0.23052598739517807,61,-0.24958683222521028,wb_primary,0.9236304068604348
33F1,0.4918074589605613,62,0.5499365428327107,wb_primary,0.8942985611162921
41F2,0.10450040548093315,62,0.11562294460136267,wb_primary,0.9038033570345653
43F5,0.08269057147192303,62,0.10104508486357867,wb_primary,0.8183532289924232
43F7,0.20790455667081195,62,0.23986312436776003,wb_primary,0.86676331436445
47E8,-0.23720265276257121,62,-0.2586068117044723,wb_primary,0.9172328106872873
31F2,-0.1489182099286516,63,-0.15760763916151188,wb_primary,0.9448667001226025
34F2,0.3031802313481394,63,0.3412161868105824,wb_primary,0.8885282793352423
41F3,0.2496351920178958,63,0.27978738554668253,wb_primary,0.8922317620936636
41F6,0.13815538482210954,63,0.1620000570443488,wb_primary,0.8528107171239353
43F1,-0.030116082746585622,63,-0.033361446660564155,wb_primary,0.9027211275638473
47E9,-0.16251194946037334,63,-0.17383799626584776,wb_primary,0.9348471160001541
32F2,0.01443000296719244,64,0.02046187004756462,wb_primary,0.7052142806913146
41F1,0.017473186233095007,64,0.023590636713380984,wb_primary,0.7406831127700736
43F6,0.05507456153234033,64,0.06748553811853239,wb_primary,0.8160942783860852
44E8,-0.17756481530025708,64,-0.18482911104937993,wb_primary,0.9606972315785143
44F1,-0.14105734278671134,64,-0.15166999235968004,wb_primary,0.9300280206528845
35F2,0.23890671927874946,65,0.2686410956197452,wb_primary,0.8893156079772545
36F0,-0.02578275510685863,65,-0.024817658108001173,wb_primary,1.0388875128611073
39E9,-0.04317208851432676,65,-0.041218946024096724,wb_primary,1.0473845810877411
42E9,0.1749744297237572,65,0.19608402267607883,wb_primary,0.8923441458196029
43E9,0.10706237781343443,65,0.12202746958467826,wb_primary,0.877362926378973
44E7,-0.12453345820559056,65,-0.12670197387070803,wb_primary,0.9828849101646173
44F0,-0.126818244520451,65,-0.13010772001540444,wb_primary,0.9747172919903295
44F3,0.1644266546678667,65,0.19039480783203291,wb_primary,0.8636089215884741
44F4,0.02630258544735649,65,0.036395902173741695,wb_primary,0.722679858897215
45F0,0.052124193383509876,65,0.07210599918007567,wb_primary,0.7228828942975501
46F3,-0.10893904914089525,65,-0.11428875160332107,wb_primary,0.9531913474652884
47F0,-0.21562373056895465,65,-0.23050086982124898,wb_primary,0.9354573400793177
48F1,-0.2145298063878303,65,-0.23647584645132688,wb_primary,0.9071954265400477
40F5,-0.07628112734645437,66,-0.07606996180325165,wb_primary,1.0027759385991133
41F5,0.047654016020761254,66,0.06242956506178958,wb_primary,0.763324491746751
42F3,0.06407151867407154,66,0.07481731186150195,wb_primary,0.8563729046116696
